id,text
13_4,"Рассматриваются вопросы   <Task> сохранения и восстановления составных объектов бизнес слоя в реляционной БД с обеспечением возможности редактирования как самого бизнес-объекта, так и его составных частей  </Task> . Приводится пример  <Example>  применения объекта-шлюза для чтения и сохранения объектов SWOT-анализа </Example> ."
13_6,"Коммуникации служат средой для интеграции участников проекта, трансформирующей их из отдельных исполнителей в единую команду. По мнению практиков проектного управления в настоящее время существенным фактором успеха становятся коммуникации и отношения между участниками. Формальные и неформальные связи участников проектной сети в совокупности образуют коммуникационную среду проекта. Характер и структура связей влияют на эффективность управления проектом, и, следовательно, могут служить индикатором успешности проекта. В работе на примере   <Example>  инжиниринговых проектов </Example>   был  <Contrib> рассмотрен подход, использующий  <Method> методы анализа социальных сетей </Method>  для оценки влияния социальных коммуникаций на эффективность проектного менеджмента </Contrib> ."
13_6,"Коммуникации служат средой для интеграции участников проекта, трансформирующей их из отдельных исполнителей в единую команду. По мнению практиков проектного управления в настоящее время существенным фактором успеха становятся коммуникации и отношения между участниками. Формальные и неформальные связи участников проектной сети в совокупности образуют коммуникационную среду проекта. Характер и структура связей влияют на эффективность управления проектом, и, следовательно, могут служить индикатором успешности проекта. В работе на примере   <Example>  инжиниринговых проектов </Example>   был  <Contrib> рассмотрен подход, использующий  <Method> методы анализа социальных сетей </Method>  для оценки влияния социальных коммуникаций на эффективность проектного менеджмента </Contrib> ."
14_0,"По словам великого французского математика Анри Лебега, прямое сравнение альтернатив по какому-либо признаку является фундаментальной математической процедурой для получения измерений. Измерение признаков альтернатив с применением известной шкалы с последующим их сравнением хорошо работает для признаков, для которых шкалы существуют. Данная статья о том, что прямые сравнения необходимы для  <Task> получения измерений нематериальных (неосязаемых) факторов, для которых не существует шкал измерения </Task> . В этом случае значение, полученное для каждой альтернативы, зависит от того, с какими альтернативами она сравнивалась. Мы  <Contrib> покажем, как шкалы отношений могут быть получены посредством парного сравнения с использованием числовых суждений на основе абсолютной шкалы чисел </Contrib> . Такие измерения, при которых используются сравнения, могут быть связаны и объединены, чтобы  <Use> определить кардинальные шкалы абсолютных чисел </Use> , которые лучше, чем шкалы отношений. Такие шкалы необходимы в случаях, когда требуется  <Use> складывать и перемножать нематериальные (неосязаемые) факторы между собой и с материальными факторами </Use> . Для систематичного определения и синтеза шкал отношений факторы располагаются в иерархической или сетевой структуре и измеряются в соответствии с критериями, представленными в рамках этих структур. Процесс выполнения сравнений для получения шкал измерения иллюстрируется на двух примерах практических решений из реальной жизни:  <Example>  иранской ядерной схватки с Западом в этом десятилетии </Example>   и  <Example>  строительства Дисней-парка в Гонконге в 2005 г.  </Example>   Далее  <Contrib> выполнено обобщение на случай непрерывных сравнений </Contrib>  с помощью  <Method> уравнения Фредгольма второго рода </Method> , решение которого приводит к функциональному уравнению.  <Method> Преобразование Фурье </Method>  решения этого уравнения в комплексной области является суммой распределений Дирака, что демонстрирует, что пропорциональный отклик на стимулы является процессом возбуждения и синтеза возбуждения, как это происходит с нейронами головного мозга.  <Method> Преобразование Фурье </Method>  решения этого уравнения в области действительных чисел приводит к почти обратно пропорциональным квадрату откликам на естественные стимулы. В статье приведены различные обобщения и критика предлагаемого подхода."
14_0,"По словам великого французского математика Анри Лебега, прямое сравнение альтернатив по какому-либо признаку является фундаментальной математической процедурой для получения измерений. Измерение признаков альтернатив с применением известной шкалы с последующим их сравнением хорошо работает для признаков, для которых шкалы существуют. Данная статья о том, что прямые сравнения необходимы для  <Task> получения измерений нематериальных (неосязаемых) факторов, для которых не существует шкал измерения </Task> . В этом случае значение, полученное для каждой альтернативы, зависит от того, с какими альтернативами она сравнивалась. Мы  <Contrib> покажем, как шкалы отношений могут быть получены посредством парного сравнения с использованием числовых суждений на основе абсолютной шкалы чисел </Contrib> . Такие измерения, при которых используются сравнения, могут быть связаны и объединены, чтобы  <Use> определить кардинальные шкалы абсолютных чисел </Use> , которые лучше, чем шкалы отношений. Такие шкалы необходимы в случаях, когда требуется  <Use> складывать и перемножать нематериальные (неосязаемые) факторы между собой и с материальными факторами </Use> . Для систематичного определения и синтеза шкал отношений факторы располагаются в иерархической или сетевой структуре и измеряются в соответствии с критериями, представленными в рамках этих структур. Процесс выполнения сравнений для получения шкал измерения иллюстрируется на двух примерах практических решений из реальной жизни:  <Example>  иранской ядерной схватки с Западом в этом десятилетии </Example>   и  <Example>  строительства Дисней-парка в Гонконге в 2005 г.  </Example>   Далее  <Contrib> выполнено обобщение на случай непрерывных сравнений </Contrib>  с помощью  <Method> уравнения Фредгольма второго рода </Method> , решение которого приводит к функциональному уравнению.  <Method> Преобразование Фурье </Method>  решения этого уравнения в комплексной области является суммой распределений Дирака, что демонстрирует, что пропорциональный отклик на стимулы является процессом возбуждения и синтеза возбуждения, как это происходит с нейронами головного мозга.  <Method> Преобразование Фурье </Method>  решения этого уравнения в области действительных чисел приводит к почти обратно пропорциональным квадрату откликам на естественные стимулы. В статье приведены различные обобщения и критика предлагаемого подхода."
14_1,"В работе  <Contrib> описаны результаты эмпирического исследования мировых патентных лидеров, ежегодно определяемых Thomson Reuters, а также крупнейших компаний из списка Форбс Global 2000 </Contrib> .  <Contrib> Проведен системный анализ основных показателей патентных и экономических лидеров по отраслям и странам </Contrib> .  <Contrib> Выполнен поиск статистических зависимостей между главными финансовыми показателями и патентной активностью компаний  </Contrib> . Установлено, что  <Conc> существуют значимые связи между патентной активностью и финансовыми показателями мировых экономических лидеров, которые заметно отличаются по отраслям </Conc> . Полученные результаты позволяют сопоставить средние значения показателей сильнейших представителей для разных отраслей и сделать ряд практических выводов, полезных для  <Use> принятия стратегических решений </Use> ."
14_1,"В работе  <Contrib> описаны результаты эмпирического исследования мировых патентных лидеров, ежегодно определяемых Thomson Reuters, а также крупнейших компаний из списка Форбс Global 2000 </Contrib> .  <Contrib> Проведен системный анализ основных показателей патентных и экономических лидеров по отраслям и странам </Contrib> .  <Contrib> Выполнен поиск статистических зависимостей между главными финансовыми показателями и патентной активностью компаний  </Contrib> . Установлено, что  <Conc> существуют значимые связи между патентной активностью и финансовыми показателями мировых экономических лидеров, которые заметно отличаются по отраслям </Conc> . Полученные результаты позволяют сопоставить средние значения показателей сильнейших представителей для разных отраслей и сделать ряд практических выводов, полезных для  <Use> принятия стратегических решений </Use> ."
14_2," <Contrib> Рассмотрены свойства суперпозиций функций </Contrib> . Суперпозиции или композиции функций используются в методах символьной регрессии, которые применяются при  <Use> создании вычислительных методов поиска структур математических выражений </Use> . Приведены примеры  <Example>  решения задач общего синтеза управления для нелинейного объекта второго порядка  </Example> .  <Method> Метод символьной регрессии </Method>  позволил найти такие функции управления, которые обеспечили свойства аттрактора двум разным терминальным многообразиям."
14_2," <Contrib> Рассмотрены свойства суперпозиций функций </Contrib> . Суперпозиции или композиции функций используются в методах символьной регрессии, которые применяются при  <Use> создании вычислительных методов поиска структур математических выражений </Use> . Приведены примеры  <Example>  решения задач общего синтеза управления для нелинейного объекта второго порядка  </Example> .  <Method> Метод символьной регрессии </Method>  позволил найти такие функции управления, которые обеспечили свойства аттрактора двум разным терминальным многообразиям."
14_3,"В статье  <Contrib> приведен сравнительный анализ основных нейроэволюционных методов </Contrib> , активно применяющихся для  <Task> интеллектуализации систем поддержки принятия решений в условиях неопределенности </Task> . На основании анализа  <Contrib> предложен новый нейроэволюционный метод </Contrib> , предназначенный для  <Use> модификации как топологии, так и параметров нейросети </Use> , и  <Adv> не накладывающий дополнительных ограничений на особь </Adv> . Представлены результаты экспериментальной оценки эффективности методов, проводившейся на серии эталонных нейроэволюционных задач адаптивного управления, классификации и восстановления поврежденных данных. В качестве критериев оценки методов были использованы количество неудачных запусков и общее количество эпох эволюции."
14_3,"В статье  <Contrib> приведен сравнительный анализ основных нейроэволюционных методов </Contrib> , активно применяющихся для  <Task> интеллектуализации систем поддержки принятия решений в условиях неопределенности </Task> . На основании анализа  <Contrib> предложен новый нейроэволюционный метод </Contrib> , предназначенный для  <Use> модификации как топологии, так и параметров нейросети </Use> , и  <Adv> не накладывающий дополнительных ограничений на особь </Adv> . Представлены результаты экспериментальной оценки эффективности методов, проводившейся на серии эталонных нейроэволюционных задач адаптивного управления, классификации и восстановления поврежденных данных. В качестве критериев оценки методов были использованы количество неудачных запусков и общее количество эпох эволюции."
15_0,"Рассматривается проблема  <Task> разработки SVM-классификаторов </Task>  на основе  <Method> модифицированного алгоритма роя частиц (PSO-алгоритма) </Method>  и  <Method> ансамблей SVM-классификаторов </Method>  с целью  <Goal> обеспечения высокого качества классификации данных </Goal> . Решение данной проблемы позволит выполнять классификацию данных, особенно больших данных (Big Data), с высокой точностью и с приемлемыми временными затратами. При построении SVM-классификатора  <Method> модифицированный PSO-алгоритм </Method>  осуществляет одновременный поиск типа функции ядра, значений параметров функции ядра, значения параметра регуляризации, а также соответствующего им набора опорных векторов. В основу  <Contrib> предлагаемого модифицированного PSO-алгоритма </Contrib>  заложена идея о «перерождении» частиц, предполагающая возможность того, что некоторые частицы могут изменить тип функции ядра на тип, который соответствует частице с наилучшим значением точности классификации.  <Method> Предлагаемый PSO-алгоритм </Method>  <Adv>  позволяет сократить временные затраты на разработку SVM-классификатора </Adv> , что очень важно для  <Task> Big Data классификации </Task> . В большинстве случаев SVM-классификатор на основе  <Method> модифицированного PSO-алгоритма </Method>   <Adv> обеспечивает высокое качество классификации данных при приемлемых временных затратах </Adv> . Наряду с SVM-классификатором на основе  <Method> модифицированного PSO-алгоритма </Method>  предлагается использовать ансамбли SVM-классификаторов, построенных на основе  <Method> алгоритма максимальной декорреляции </Method>  для различных стратегий принятия классификационных решений и правила большинства голосов. Представленные результаты экспериментальных исследований подтверждают <Adv>  эффективность SVM-классификаторов на основе  <Method> модифицированного PSO-алгоритма </Method>  и  <Method> ансамблей SVM-классификаторов </Method>  для  <Task> Big Data классификации </Task>  </Adv> ."
15_0,"Рассматривается проблема  <Task> разработки SVM-классификаторов </Task>  на основе  <Method> модифицированного алгоритма роя частиц (PSO-алгоритма) </Method>  и  <Method> ансамблей SVM-классификаторов </Method>  с целью  <Goal> обеспечения высокого качества классификации данных </Goal> . Решение данной проблемы позволит выполнять классификацию данных, особенно больших данных (Big Data), с высокой точностью и с приемлемыми временными затратами. При построении SVM-классификатора  <Method> модифицированный PSO-алгоритм </Method>  осуществляет одновременный поиск типа функции ядра, значений параметров функции ядра, значения параметра регуляризации, а также соответствующего им набора опорных векторов. В основу  <Contrib> предлагаемого модифицированного PSO-алгоритма </Contrib>  заложена идея о «перерождении» частиц, предполагающая возможность того, что некоторые частицы могут изменить тип функции ядра на тип, который соответствует частице с наилучшим значением точности классификации.  <Method> Предлагаемый PSO-алгоритм </Method>  <Adv>  позволяет сократить временные затраты на разработку SVM-классификатора </Adv> , что очень важно для  <Task> Big Data классификации </Task> . В большинстве случаев SVM-классификатор на основе  <Method> модифицированного PSO-алгоритма </Method>   <Adv> обеспечивает высокое качество классификации данных при приемлемых временных затратах </Adv> . Наряду с SVM-классификатором на основе  <Method> модифицированного PSO-алгоритма </Method>  предлагается использовать ансамбли SVM-классификаторов, построенных на основе  <Method> алгоритма максимальной декорреляции </Method>  для различных стратегий принятия классификационных решений и правила большинства голосов. Представленные результаты экспериментальных исследований подтверждают <Adv>  эффективность SVM-классификаторов на основе  <Method> модифицированного PSO-алгоритма </Method>  и  <Method> ансамблей SVM-классификаторов </Method>  для  <Task> Big Data классификации </Task>  </Adv> ."
15_1," <Contrib> Рассмотренная модель идентификации качества </Contrib>   <Adv> обладает усовершенствованным математическим аппаратом </Adv>  и  <Adv> позволяет использовать различную дополнительную информацию </Adv> . Предлагаемый  <Method> устойчивый матричный метод MTQFD (Matrix Technique QFD) </Method>   <Adv> позволяет определять не только приоритеты, но и оценки целевых значений характеристик продукции и параметров технологических процессов </Adv> , при этом  <Adv> возможно использование информации об отрицательных взаимосвязях </Adv> .  <Contrib> Разработанные онтологическая модель, метод и проект экспертной системы </Contrib>   <Adv> универсальны </Adv>  и могут быть использованы для  <Use> идентификации качества услуг </Use> ."
15_1," <Contrib> Рассмотренная модель идентификации качества </Contrib>   <Adv> обладает усовершенствованным математическим аппаратом </Adv>  и  <Adv> позволяет использовать различную дополнительную информацию </Adv> . Предлагаемый  <Method> устойчивый матричный метод MTQFD (Matrix Technique QFD) </Method>   <Adv> позволяет определять не только приоритеты, но и оценки целевых значений характеристик продукции и параметров технологических процессов </Adv> , при этом  <Adv> возможно использование информации об отрицательных взаимосвязях </Adv> .  <Contrib> Разработанные онтологическая модель, метод и проект экспертной системы </Contrib>   <Adv> универсальны </Adv>  и могут быть использованы для  <Use> идентификации качества услуг </Use> ."
15_10,"В настоящее время российской экономической политикой избрана инновационная модель развития национальной экономики, в связи с чем требуется использование новых, более эффективных инструментов финансирования инновационных проектов. Одним из таких инструментов является привлечение венчурного капитала. В России, несмотря на неуклонное развитие инфраструктуры венчурного бизнеса, механизма государственно-частного партнерства, на сегодняшний день существует ряд факторов, тормозящих развитие российского рынка венчурного капитала. Для  <Goal> выявления характера влияния различных факторов на активность венчурного капитала </Goal>  в данной работе <Contrib> проводится анализ результатов исследований, посвященных изучению детерминант уровня развития венчурного капитала </Contrib> . Для проведения анализа были сформированы две выборки, представляющие собой годовые данные по России и США за период с 1994 по 2012 гг. Моделирование позволило  <Conc>  выявить статистически значимые долгосрочные связи показателей объема венчурных инвестиций с затратами компаний на НИОКР в России и численностью занятых в малом бизнесе в США </Conc> ."
15_10,"В настоящее время российской экономической политикой избрана инновационная модель развития национальной экономики, в связи с чем требуется использование новых, более эффективных инструментов финансирования инновационных проектов. Одним из таких инструментов является привлечение венчурного капитала. В России, несмотря на неуклонное развитие инфраструктуры венчурного бизнеса, механизма государственно-частного партнерства, на сегодняшний день существует ряд факторов, тормозящих развитие российского рынка венчурного капитала. Для  <Goal> выявления характера влияния различных факторов на активность венчурного капитала </Goal>  в данной работе <Contrib> проводится анализ результатов исследований, посвященных изучению детерминант уровня развития венчурного капитала </Contrib> . Для проведения анализа были сформированы две выборки, представляющие собой годовые данные по России и США за период с 1994 по 2012 гг. Моделирование позволило  <Conc>  выявить статистически значимые долгосрочные связи показателей объема венчурных инвестиций с затратами компаний на НИОКР в России и численностью занятых в малом бизнесе в США </Conc> ."
15_2,Для информационно-технической системы с периодической диагностикой и восстановлением решена задача  <Task> многокритериальной оптимизации надежностных и экономических показателей функционирования </Task> . Время между доступами пользователей в систему имеет распределение общего вида. Вероятность отсутствия ошибки в системе зависит от периодичности проведения диагностики. Время восстановления пропорционально периодичности диагностики. Задача решается с помощью  <Method> аппарата регенерирующих процессов </Method> .
15_2,Для информационно-технической системы с периодической диагностикой и восстановлением решена задача  <Task> многокритериальной оптимизации надежностных и экономических показателей функционирования </Task> . Время между доступами пользователей в систему имеет распределение общего вида. Вероятность отсутствия ошибки в системе зависит от периодичности проведения диагностики. Время восстановления пропорционально периодичности диагностики. Задача решается с помощью  <Method> аппарата регенерирующих процессов </Method> .
15_3,"В статье рассматриваются задачи на  <Task> построение линий пересечения поверхностей второго порядка </Task>  в  <Tool> системе трехмерного компьютерного моделирования Autodesk Inventor </Tool> . Приведены примеры создания виртуальных моделей, объясняющих построение линий пересечения различных поверхностей. Использование таких моделей  <Adv> развивает способность мысленного воспроизведения пространственного изображения предмета сложной формы по его чертежу </Adv> ."
15_3,"В статье рассматриваются задачи на  <Task> построение линий пересечения поверхностей второго порядка </Task>  в  <Tool> системе трехмерного компьютерного моделирования Autodesk Inventor </Tool> . Приведены примеры создания виртуальных моделей, объясняющих построение линий пересечения различных поверхностей. Использование таких моделей  <Adv> развивает способность мысленного воспроизведения пространственного изображения предмета сложной формы по его чертежу </Adv> ."
15_4,"Современные профессиональные геоинформационные системы существенно отстали в качестве 3D-графики, что затрудняет их полноценное применение в существующих условиях. В статье  <Contrib> рассмотрены основные отличия принципов работы игровых визуализаторов графики (так называемых графических движков) от принципов построения профессиональных геоинформационных систем </Contrib> . Данные аспекты препятствуют построению мощных, современных с графической точки зрения, геоинформационных систем. Анализ противоречий, рассмотренных в статье, позволит минимизировать их при применении игровых движков (например, Unity) для  <Adv> удешевления и ускорения производства современных ГИС нового поколения </Adv> ."
15_4,"Современные профессиональные геоинформационные системы существенно отстали в качестве 3D-графики, что затрудняет их полноценное применение в существующих условиях. В статье  <Contrib> рассмотрены основные отличия принципов работы игровых визуализаторов графики (так называемых графических движков) от принципов построения профессиональных геоинформационных систем </Contrib> . Данные аспекты препятствуют построению мощных, современных с графической точки зрения, геоинформационных систем. Анализ противоречий, рассмотренных в статье, позволит минимизировать их при применении игровых движков (например, Unity) для  <Adv> удешевления и ускорения производства современных ГИС нового поколения </Adv> ."
15_5," <Task> Создание тренажеров и учебно-тренировочных средств для операторов высоконагруженных систем </Task>  является важной и актуальной задачей. Использование учебно-тренировочных средств позволяет организовать управляемый и персонифицированный учебный процесс, тренирует и организует рабочую память для выполнения важных задач, в том числе и в экстренных ситуациях, а также позволяет создать стабильную систему подготовки персонала и взаимодействие всех уровней лиц, принимающих решение. В статье  <Contrib> излагаются принципы построения и разновидности учебно-тренировочных средств, используемых в разных сферах </Contrib>  —  <Contrib> приводится классификация, выявлены особенности различных тренажеров </Contrib> ,  <Contrib> сформулированы основные принципы построения современных тренажеров специального назначения </Contrib> ."
15_5," <Task> Создание тренажеров и учебно-тренировочных средств для операторов высоконагруженных систем </Task>  является важной и актуальной задачей. Использование учебно-тренировочных средств позволяет организовать управляемый и персонифицированный учебный процесс, тренирует и организует рабочую память для выполнения важных задач, в том числе и в экстренных ситуациях, а также позволяет создать стабильную систему подготовки персонала и взаимодействие всех уровней лиц, принимающих решение. В статье  <Contrib> излагаются принципы построения и разновидности учебно-тренировочных средств, используемых в разных сферах </Contrib>  —  <Contrib> приводится классификация, выявлены особенности различных тренажеров </Contrib> ,  <Contrib> сформулированы основные принципы построения современных тренажеров специального назначения </Contrib> ."
15_6,"В данной работе <Contrib>  проводится анализ точности и сравнение двух популярных парных методов   <Task> численного интегрирования 4–5 порядка  </Task> :  <Method> метод Рунге-Кутта-Фельберга </Method>  и  <Method> метод Рунге-Кутта—Дормана-Принса </Method>  4–5 порядка с автоматическим изменением шага интегрирования </Contrib> , реализованным в популярной среде для решения задач технических вычислений  <Tool> MATLAB </Tool>  с применением  <Tool> транслятора </Tool> , автоматически формирующего необходимую статистическую информацию."
15_6,"В данной работе <Contrib>  проводится анализ точности и сравнение двух популярных парных методов   <Task> численного интегрирования 4–5 порядка  </Task> :  <Method> метод Рунге-Кутта-Фельберга </Method>  и  <Method> метод Рунге-Кутта—Дормана-Принса </Method>  4–5 порядка с автоматическим изменением шага интегрирования </Contrib> , реализованным в популярной среде для решения задач технических вычислений  <Tool> MATLAB </Tool>  с применением  <Tool> транслятора </Tool> , автоматически формирующего необходимую статистическую информацию."
15_7,"Широкое распространение микропроцессорных устройств сделало актуальным разработку новых подходов к программированию. В отличие от существующих новый подход должен быть простым в освоении для любого пользователя-непрограммиста и проблемно-ориентированным. Авторами статьи  <Contrib> предлагается концепция проблемно-ориентированного объектного программирования (ПООП) </Contrib> . Согласно этой концепции, программа представляет собой последовательность объектов, передающих друг другу управление. Объекты являются действиями в решении задачи и имеют одинаковую структуру. Написание программы заключается в выборе типов объектов, задании их параметров и последовательности их выполнения. ПООП также представляет собой язык представления с графическим представлением."
